Current Data
0.0009375, 0.402352
0.0019375, 0.393251
0.0019375, 0.393251
0.0029375, 0.402352
0.0029375, 0.402352
0.0039375, 0.402352
0.0039375, 0.393251
0.0039375, 0.402352
0.005, 0.402352
0.005, 0.393251
0.0059375, 0.402352
0.0059375, 0.411458
0.0069375, 0.411458
0.0069375, 0.402352
0.0069375, 0.429665
0.0079375, 0.429665
0.0079375, 0.438771
0.0089375, 0.447872
0.0089375, 0.456978
0.01, 0.456978
0.01, 0.475185
0.01, 0.475185
0.0109375, 0.475185
0.0109375, 0.475185
0.0119375, 0.475185
0.0119375, 0.493392
0.0119375, 0.493392
0.013, 0.484291
0.013, 0.511599
0.0139375, 0.502498
0.0139375, 0.511599
0.0149375, 0.520705
0.0149375, 0.529811
0.0159375, 0.529811
0.0159375, 0.538912
0.0159375, 0.538912
0.0169375, 0.538912
0.0169375, 0.548018
0.018, 0.548018
0.018, 0.557119
0.018, 0.557119
0.0189375, 0.566225
0.0189375, 0.566225
0.0199375, 0.575331
0.0199375, 0.566225
0.0209375, 0.584432
0.0209375, 0.584432
0.0209375, 0.593538
0.0219375, 0.593538
0.0219375, 0.602639
0.023, 0.602639
0.023, 0.602639
0.023, 0.620851
0.0239375, 0.620851
0.0239375, 0.620851
0.0249375, 0.620851
0.0249375, 0.620851
0.026, 0.629952
0.026, 0.629952
0.026, 0.629952
0.0269375, 0.639058
0.0269375, 0.648159
0.0279375, 0.657265
0.0279375, 0.657265
0.0289375, 0.675472
0.0289375, 0.666371
0.0299375, 0.675472
0.0299375, 0.675472
0.031, 0.675472
0.031, 0.684578
0.031, 0.693679
0.0319375, 0.693679
0.0319375, 0.693679
0.0329375, 0.693679
0.0329375, 0.711891
0.0329375, 0.711891
0.0339375, 0.711891
0.0339375, 0.730098
0.0349375, 0.720992
0.0349375, 0.730098
0.0349375, 0.730098
0.036, 0.730098
0.036, 0.730098
0.0369375, 0.748311
0.0369375, 0.748311
0.0379375, 0.748311
0.0379375, 0.757417
0.0379375, 0.757417
0.039, 0.766518
0.039, 0.757417
0.0399375, 0.766518
0.0399375, 0.766518
0.0399375, 0.784724
0.0409375, 0.784724
0.0409375, 0.784724
0.0419375, 0.784724
0.0419375, 0.784724
0.0429375, 0.802937
0.0429375, 0.802937
0.0429375, 0.802937
0.044, 0.821144
0.044, 0.821144
0.0449375, 0.821144
0.0449375, 0.821144
0.0449375, 0.839351
0.0459375, 0.839351
0.0459375, 0.839351
0.0469375, 0.848457
0.0469375, 0.848457
0.0479375, 0.848457
0.0479375, 0.839351
0.0479375, 0.857557
0.049, 0.857557
0.049, 0.875765
0.0499375, 0.875765
0.0499375, 0.875765
0.0499375, 0.884871
0.0509375, 0.893977
0.0509375, 0.884871
0.052, 0.893977
0.052, 0.893977
0.0529375, 0.912184
0.0529375, 0.912184
0.0529375, 0.912184
0.0539375, 0.921284
0.0539375, 0.930391
0.0549375, 0.930391
0.0549375, 0.930391
0.0559375, 0.939497
0.0559375, 0.948598
0.057, 0.948598
0.057, 0.966805
0.0579375, 0.966805
0.0579375, 0.966805
0.0589375, 0.966805
0.0589375, 0.975911
0.0589375, 0.975911
0.0599375, 0.985017
0.0599375, 0.985017
0.0609375, 0.985017
0.0609375, 0.994118
0.0609375, 1.00322
0.062, 1.00322
0.062, 1.01232
0.0629375, 1.02143
0.0629375, 1.02143
0.0639375, 1.02143
0.0639375, 1.03054
0.0639375, 1.03054
0.065, 1.03964
0.065, 1.04874
0.0659375, 1.04874
0.0659375, 1.04874
0.0659375, 1.05784
0.0669375, 1.05784
0.0669375, 1.05784
0.0679375, 1.05784
0.0679375, 1.06695
0.0689375, 1.06695
0.0689375, 1.06695
0.0689375, 1.07606
0.07, 1.07606
0.07, 1.08516
0.0709375, 1.09426
0.0709375, 1.09426
0.0709375, 1.09426
0.0719375, 1.09426
0.0719375, 1.09426
0.073, 1.11248
0.073, 1.11248
0.0739375, 1.11248
0.0739375, 1.11248
0.0739375, 1.11248
0.075, 1.11248
0.075, 1.11248
0.0759375, 1.11248
0.0759375, 1.12158
0.0759375, 1.13068
0.0769375, 1.13068
0.0769375, 1.13068
0.078, 1.13068
0.078, 1.13068
0.0789375, 1.14889
0.0789375, 1.13068
0.0789375, 1.13979
0.0799375, 1.13979
0.0799375, 1.13979
0.0809375, 1.14889
0.0809375, 1.14889
0.0809375, 1.14889
0.0819375, 1.14889
0.0819375, 1.14889
0.083, 1.14889
0.083, 1.14889
0.0839375, 1.14889
0.0839375, 1.14889
0.0839375, 1.1671
0.0849375, 1.1671
0.0849375, 1.1671
0.086, 1.1671
0.086, 1.18531
0.086, 1.18531
0.0869375, 1.18531
0.0869375, 1.1762
0.088, 1.1762
0.088, 1.1671
0.0889375, 1.1762
0.0889375, 1.1762
0.0889375, 1.1671
0.0899375, 1.1671
0.0899375, 1.19441
0.091, 1.18531
0.091, 1.18531
0.091, 1.20352
0.0919375, 1.19441
0.0919375, 1.21262
0.0929375, 1.20352
0.0929375, 1.20352
0.0939375, 1.20352
0.0939375, 1.20352
0.0939375, 1.18531
0.0949375, 1.18531
0.0949375, 1.18531
0.096, 1.18531
0.096, 1.20352
0.096, 1.19441
0.0969375, 1.20352
0.0969375, 1.21262
0.0979375, 1.22172
0.0979375, 1.22172
0.0979375, 1.23083
0.099, 1.21262
0.099, 1.21262
0.0999375, 1.22172
0.0999375, 1.21262
0.101, 1.21262
0.101, 1.21262
0.101, 1.21262
0.101938, 1.20352
0.101938, 1.21262
0.102937, 1.22172
0.102937, 1.21262
0.102937, 1.22172
0.104, 1.23993
0.104, 1.23993
0.104937, 1.23993
0.104937, 1.23993
0.105937, 1.23993
0.105937, 1.23993
0.105937, 1.23083
0.106938, 1.22172
0.106938, 1.22172
0.107937, 1.21262
0.107937, 1.21262
0.107937, 1.22172
0.109, 1.22172
0.109937, 1.22172
0.110937, 1.23083
0.110937, 1.22172
0.110937, 1.23083
0.112, 1.22172
0.112, 1.22172
0.112937, 1.21262
0.112937, 1.21262
0.113937, 1.20352
0.113937, 1.20352
0.113937, 1.20352
0.114937, 1.20352
0.114937, 1.21262
0.115937, 1.21262
0.115937, 1.22172
0.115937, 1.21262
0.117, 1.21262
0.117, 1.22172
0.117937, 1.21262
0.117937, 1.20352
0.117937, 1.20352
0.118937, 1.20352
0.118937, 1.20352
0.119937, 1.19441
0.119937, 1.19441
0.120937, 1.20352
0.120937, 1.19441
0.120937, 1.21262
0.122, 1.21262
0.122, 1.21262
0.122938, 1.21262
0.122938, 1.22172
0.122938, 1.20352
0.123937, 1.22172
0.123937, 1.20352
0.125, 1.20352
0.125, 1.20352
0.125937, 1.19441
0.125937, 1.20352
0.125937, 1.20352
0.126937, 1.20352
0.126937, 1.21262
0.127937, 1.21262
0.127937, 1.21262
0.127937, 1.21262
0.128937, 1.21262
0.128937, 1.21262
0.13, 1.20352
0.13, 1.20352
0.130937, 1.20352
0.130937, 1.20352
0.130937, 1.20352
0.131938, 1.20352
0.131938, 1.20352
0.132937, 1.22172
0.132937, 1.21262
0.132937, 1.21262
0.133937, 1.21262
0.133937, 1.21262
0.135, 1.20352
0.135, 1.21262
0.135937, 1.20352
0.135937, 1.20352
0.135937, 1.19441
0.136937, 1.20352
0.136937, 1.20352
0.138, 1.20352
0.138, 1.19441
0.138, 1.20352
0.138937, 1.20352
0.138937, 1.20352
0.139937, 1.20352
0.139937, 1.20352
0.140938, 1.20352
0.140938, 1.20352
0.140938, 1.19441
0.141937, 1.20352
0.141937, 1.20352
0.143, 1.18531
0.143, 1.19441
0.143, 1.19441
0.143937, 1.19441
0.143937, 1.20352
0.144937, 1.20352
0.144937, 1.20352
0.145938, 1.21262
0.145938, 1.21262
0.145938, 1.20352
0.146937, 1.20352
0.146937, 1.20352
0.148, 1.19441
0.148, 1.20352
0.148, 1.20352
0.148937, 1.20352
0.148937, 1.20352
0.149937, 1.20352
0.149937, 1.20352
0.151, 1.20352
0.151, 1.21262
0.151, 1.20352
0.151937, 1.22172
0.151937, 1.20352
0.152937, 1.20352
0.152937, 1.20352
0.152937, 1.20352
0.153937, 1.20352
0.153937, 1.20352
0.154938, 1.20352
0.154938, 1.20352
0.156, 1.22172
0.156, 1.21262
0.156, 1.20352
0.156937, 1.21262
0.156937, 1.20352
0.157937, 1.20352
0.157937, 1.20352
0.157937, 1.20352
0.158937, 1.20352
0.158937, 1.20352
0.159938, 1.20352
0.159938, 1.20352
0.161, 1.20352
0.161, 1.20352
0.161, 1.20352
0.161937, 1.20352
0.161937, 1.20352
0.162937, 1.20352
0.162937, 1.20352
0.162937, 1.20352
0.164, 1.20352
