Force Data
0.001, 0.526779
0.013, 0.0384902
0.024, 0.282637
0.035, 0.0384902
0.046, 0.0384902
0.057, 0.0384902
0.068, 0.0384902
0.079, 0.282637
0.0895, 0.0384902
0.1, 0.0384902
0.1105, 0.282637
0.121, 0.0384902
0.1315, -0.205654
0.142, 0.0384902
0.1525, 0.0384902
0.163, -0.205654
0.1735, -0.205654
0.184, 0.0384902
0.1945, 0.0384902
0.205, -0.205654
0.2155, 0.0384902
0.226, 0.0384902
0.2365, 0.0384902
0.247, 0.0384902
0.2575, 0.0384902
0.268, 0.0384902
0.2785, 0.0384902
0.289, 0.282637
0.2995, 0.0384902
0.31, 0.0384902
0.3205, 0.0384902
0.331, 0.0384902
0.3415, 0.0384902
0.352, 0.0384902
0.3625, 0.0384902
0.373, 0.0384902
0.3835, 0.0384902
0.394, 0.0384902
0.4045, 0.0384902
0.415, 0.0384902
0.4255, -0.205654
0.436, -0.205654
0.4465, 0.0384902
0.457, 0.0384902
0.4675, 0.0384902
0.478, 0.0384902
0.4885, 0.0384902
0.499, 0.0384902
0.5095, 0.282637
0.52, 0.0384902
0.5305, 0.282637
0.541, 0.0384902
0.5515, 0.0384902
0.562, 0.0384902
0.5725, 0.0384902
0.583, 0.0384902
0.5935, -0.205654
0.604, -0.205654
0.6145, -0.205654
0.625, 0.0384902
0.6355, 0.0384902
0.646, 0.0384902
0.6565, 0.282637
0.667, 0.0384902
0.6775, -0.205654
0.689, 0.0384902
0.7, 0.0384902
0.711, 0.0384902
0.722, 0.0384902
0.733, 0.0384902
0.744, 0.0384902
0.755, 0.0384902
0.766, 0.0384902
0.7775, 0.0384902
0.788, 0.0384902
0.7985, 0.0384902
0.809, 0.0384902
0.8195, 0.0384902
0.83, 0.0384902
0.8405, 0.0384902
0.851, 0.0384902
0.8615, 0.0384902
0.872, 0.0384902
0.8825, 0.0384902
0.893, 0.0384902
0.9035, 0.282637
0.914, 0.0384902
0.9245, 0.0384902
0.935, 0.0384902
0.9455, 0.0384902
0.956, -0.449796
0.9665, 0.0384902
0.977, 0.282637
0.9875, 0.0384902
0.998, 0.282637
1.0085, 0.0384902
1.019, 0.0384902
1.0295, 0.0384902
1.04, 0.282637
1.0505, 0.0384902
1.061, -0.449796
1.0715, 0.0384902
1.082, 0.0384902
1.0925, 0.0384902
1.103, 0.0384902
1.1135, 0.0384902
1.124, 0.0384902
1.1345, 0.0384902
1.145, 0.0384902
1.1555, 0.0384902
1.166, 0.0384902
1.1765, 0.0384902
1.187, 0.0384902
1.1975, 0.0384902
1.208, 0.0384902
1.2185, 0.0384902
1.229, -0.449796
1.2395, 0.0384902
1.25, -0.205654
1.2605, 0.282637
1.271, 0.282637
1.2815, 0.0384902
1.292, 0.0384902
1.3025, 0.0384902
1.313, 0.0384902
1.3235, 0.0384902
1.334, 0.0384902
1.3445, 0.0384902
1.355, 0.0384902
1.367, 0.0384902
1.378, 0.0384902
1.389, 0.0384902
1.4, 0.0384902
1.411, 0.0384902
1.422, 0.0384902
1.433, 0.0384902
1.4445, 0.0384902
1.455, 0.526779
1.4655, 0.0384902
1.476, 0.0384902
1.4865, 0.282637
1.497, -0.205654
1.5075, 0.0384902
1.518, 0.282637
1.5285, 0.0384902
1.539, 0.526779
1.5495, 0.282637
1.56, 0.0384902
1.5705, 0.282637
1.581, 0.0384902
1.5915, 0.0384902
1.602, 0.0384902
1.6125, 0.0384902
1.623, 0.282637
1.6335, 0.0384902
1.644, 0.282637
1.6545, 0.0384902
1.665, 0.0384902
1.6755, 0.0384902
1.686, 0.0384902
1.6965, -0.205654
1.707, -0.205654
1.7175, 0.0384902
1.728, 0.0384902
1.7385, 0.282637
1.749, 0.0384902
1.7595, 0.0384902
1.77, 0.282637
1.7805, 0.0384902
1.791, 0.282637
1.8015, 0.0384902
1.812, -0.449796
1.8225, 0.0384902
1.833, 0.0384902
1.8435, -0.205654
1.854, 0.0384902
